Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-02-24_01:19:15,27.8,29.8,47.0,47.0,40.0,36.0,40.0,28.3,92.8,7.2,9.7,2.9,31.2,19.0,0.0,3.8
2022-02-24_01:19:17,27.8,29.8,47.0,47.0,40.0,37.0,39.0,26.1,100.0,1.0,2.4,0.5,30.0,17.7,0.0,3.7
2022-02-24_01:19:19,27.8,29.8,46.0,38.0,39.0,46.0,42.0,27.9,61.8,2.4,40.7,6.8,30.9,18.6,0.0,3.8
2022-02-24_01:19:21,27.8,29.8,46.0,38.0,38.0,46.0,41.0,26.1,1.9,1.9,100.0,1.4,29.8,17.6,0.0,3.7
2022-02-24_01:19:23,27.8,29.8,46.0,38.0,39.0,46.0,42.0,26.2,0.5,0.5,100.0,2.0,29.7,17.4,0.0,3.7
2022-02-24_01:19:25,27.8,29.8,47.0,39.0,48.0,38.0,41.0,27.9,1.9,95.7,6.7,7.7,30.9,18.7,0.0,3.8
2022-02-24_01:19:27,27.8,29.8,45.0,39.0,46.0,39.0,39.0,26.4,1.9,100.0,1.0,2.4,29.9,17.6,0.0,3.7
2022-02-24_01:19:29,27.8,29.8,48.0,49.0,40.0,36.0,39.0,28.0,63.9,39.8,1.0,6.8,31.1,18.8,0.0,3.8
2022-02-24_01:19:31,27.8,29.8,47.0,47.0,39.0,36.0,39.0,27.0,100.0,5.2,2.8,1.0,30.0,17.7,0.0,3.7
2022-02-24_01:19:33,27.8,29.8,45.0,38.0,45.0,38.0,40.0,28.8,84.6,17.4,5.2,9.0,31.1,18.8,0.0,3.8
2022-02-24_01:19:35,27.8,29.8,46.0,38.0,46.0,39.0,39.0,26.4,1.4,100.0,3.4,1.0,29.9,17.7,0.0,3.7
2022-02-24_01:19:37,27.8,29.8,47.0,40.0,47.0,38.0,40.0,26.5,1.4,100.0,1.5,1.9,30.0,17.7,0.0,3.7
2022-02-24_01:19:40,27.8,29.8,48.0,48.0,40.0,37.0,38.0,28.0,75.1,27.4,1.9,7.2,31.1,18.8,0.0,3.8
2022-02-24_01:19:42,27.8,29.8,47.0,47.0,39.0,37.0,41.0,26.1,100.0,0.5,1.0,2.9,30.0,17.7,0.0,3.7
2022-02-24_01:19:44,27.8,29.8,50.0,50.0,50.0,39.0,39.0,33.3,96.2,32.5,1.0,2.9,34.0,21.9,0.0,3.9
2022-02-24_01:19:46,27.8,29.8,51.0,51.0,49.0,40.0,40.0,51.1,100.0,100.0,2.4,2.4,43.1,31.7,0.0,4.0
2022-02-24_01:19:48,27.8,29.8,52.0,52.0,49.0,39.0,41.0,51.4,99.5,99.5,2.4,3.8,43.2,31.7,0.0,4.0
2022-02-24_01:19:50,27.8,29.8,47.0,38.0,38.0,47.0,41.0,29.3,27.7,12.6,74.6,1.9,31.4,19.3,0.0,3.9
2022-02-24_01:19:52,27.8,29.8,47.0,38.0,39.0,47.0,41.0,26.3,1.4,1.9,100.0,1.9,29.8,17.6,0.0,3.7
2022-02-24_01:19:54,27.8,29.8,49.0,39.0,49.0,39.0,41.0,28.5,4.3,15.8,90.8,2.9,31.0,18.8,0.0,3.9
2022-02-24_01:19:56,27.8,29.8,47.0,39.0,47.0,38.0,39.0,26.7,4.7,100.0,2.8,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:19:58,27.8,29.8,47.0,40.0,47.0,39.0,39.0,26.8,1.0,100.0,5.6,0.0,29.9,17.6,0.0,3.7
2022-02-24_01:20:00,27.8,29.8,48.0,40.0,48.0,40.0,39.0,27.9,1.9,100.0,8.2,1.9,31.0,18.8,0.0,3.8
2022-02-24_01:20:02,27.8,29.8,47.0,38.0,47.0,37.0,39.0,26.1,1.9,100.0,1.0,1.9,30.0,17.7,0.0,3.7
2022-02-24_01:20:05,27.8,29.8,47.0,37.0,40.0,47.0,40.0,28.3,2.4,81.2,21.6,7.8,31.1,18.8,0.0,3.9
2022-02-24_01:20:07,27.8,29.8,49.0,38.0,39.0,47.0,40.0,26.0,1.9,1.0,100.0,0.5,29.9,17.6,0.0,3.7
2022-02-24_01:20:09,27.8,29.8,46.0,38.0,39.0,47.0,40.0,26.1,2.9,0.5,100.0,0.5,29.8,17.6,0.0,3.7
2022-02-24_01:20:11,27.8,29.8,46.0,40.0,47.0,39.0,40.0,28.0,9.1,59.1,20.4,23.2,31.0,18.8,0.0,3.8
2022-02-24_01:20:13,27.8,29.8,48.0,40.0,48.0,38.0,39.0,26.5,2.4,100.0,1.9,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:20:15,27.8,29.8,48.0,48.0,44.0,37.0,40.0,28.1,37.0,66.5,7.7,1.0,31.1,18.8,0.0,3.8
2022-02-24_01:20:17,27.8,29.8,48.0,48.0,39.0,36.0,40.0,26.3,100.0,1.9,2.9,1.4,30.0,17.7,0.0,3.7
2022-02-24_01:20:19,27.8,29.8,48.0,48.0,40.0,37.0,39.0,26.1,100.0,0.5,1.0,2.4,30.1,17.7,0.0,3.7
2022-02-24_01:20:21,27.8,29.8,47.0,39.0,47.0,39.0,39.0,28.5,11.1,95.7,1.4,5.6,30.9,18.7,0.0,3.8
2022-02-24_01:20:23,27.8,29.8,48.0,38.0,48.0,38.0,40.0,26.7,4.2,100.0,1.9,1.0,29.8,17.5,0.0,3.7
2022-02-24_01:20:25,27.8,29.8,48.0,48.0,39.0,35.0,40.0,27.9,45.7,55.8,7.7,3.3,30.9,18.7,0.0,3.8
2022-02-24_01:20:27,27.8,29.8,49.0,49.0,40.0,36.0,40.0,26.2,100.0,1.4,0.5,1.5,30.1,17.7,0.0,3.7
2022-02-24_01:20:30,27.8,29.8,49.0,49.0,40.0,35.0,39.0,26.3,98.1,4.8,1.0,1.9,30.2,17.9,0.0,3.8
2022-02-24_01:20:32,27.8,29.8,50.0,39.0,41.0,49.0,50.0,51.3,6.2,24.8,79.3,96.2,42.5,31.2,0.0,4.0
2022-02-24_01:20:34,27.8,29.8,49.0,49.0,42.0,47.0,41.0,51.3,100.0,2.4,99.5,2.9,42.8,31.4,0.0,4.0
2022-02-24_01:20:36,27.8,29.8,47.0,39.0,39.0,46.0,42.0,38.5,58.7,2.4,89.0,3.4,36.2,24.3,0.0,3.9
2022-02-24_01:20:38,27.8,29.8,47.0,38.0,38.0,47.0,42.0,26.1,1.5,1.0,100.0,1.9,29.7,17.5,0.0,3.7
2022-02-24_01:20:40,27.8,29.8,46.0,37.0,39.0,46.0,41.0,26.3,1.9,1.0,100.0,1.4,29.7,17.5,0.0,3.6
2022-02-24_01:20:42,27.8,29.8,51.0,37.0,38.0,37.0,50.0,28.5,3.3,11.6,22.3,77.4,30.8,18.7,0.0,3.9
2022-02-24_01:20:44,27.8,29.8,49.0,37.0,38.0,36.0,48.0,26.4,1.4,2.4,1.9,100.0,29.7,17.5,0.0,3.7
2022-02-24_01:20:46,27.8,29.8,47.0,38.0,40.0,47.0,40.0,28.5,2.8,7.2,43.9,60.4,30.8,18.6,0.0,3.8
2022-02-24_01:20:48,27.8,29.8,47.0,37.0,40.0,47.0,40.0,26.7,2.8,3.4,100.0,0.5,29.9,17.7,0.0,3.7
2022-02-24_01:20:50,27.8,29.8,46.0,38.0,40.0,46.0,41.0,26.1,0.5,2.4,100.0,0.5,29.9,17.6,0.0,3.7
2022-02-24_01:20:53,27.8,29.8,47.0,38.0,40.0,47.0,39.0,28.0,2.4,2.4,100.0,7.2,30.9,18.7,0.0,3.8
2022-02-24_01:20:55,27.8,29.8,46.0,38.0,41.0,46.0,40.0,26.2,2.9,1.0,100.0,1.0,29.8,17.5,0.0,3.7
2022-02-24_01:20:57,27.8,29.8,48.0,38.0,39.0,48.0,41.0,28.6,3.4,26.4,76.6,7.7,31.0,18.8,0.0,3.9
2022-02-24_01:20:59,27.8,29.8,47.0,38.0,39.0,47.0,40.0,26.2,2.4,1.4,100.0,0.5,29.7,17.5,0.0,3.7
2022-02-24_01:21:01,27.8,29.8,46.0,38.0,40.0,46.0,42.0,27.2,1.9,1.9,100.0,4.3,30.5,18.3,0.0,3.8
2022-02-24_01:21:03,27.8,29.8,47.0,37.0,41.0,47.0,39.0,26.7,1.9,1.5,100.0,3.4,30.1,17.9,0.0,3.7
2022-02-24_01:21:05,27.8,29.8,46.0,37.0,40.0,46.0,40.0,26.0,0.5,2.4,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_01:21:07,27.8,29.8,48.0,48.0,39.0,36.0,41.0,28.2,56.2,1.0,46.9,7.7,30.9,18.7,0.0,3.8
2022-02-24_01:21:09,27.8,29.8,48.0,48.0,40.0,36.0,39.0,26.0,100.0,1.5,1.0,1.4,30.2,17.8,0.0,3.7
2022-02-24_01:21:11,27.8,29.8,47.0,39.0,38.0,38.0,47.0,28.2,90.4,1.9,1.9,18.3,31.1,18.8,0.0,3.8
2022-02-24_01:21:13,27.8,29.8,50.0,39.0,37.0,38.0,50.0,26.9,1.9,3.3,3.7,100.0,29.6,17.5,0.0,3.7
2022-02-24_01:21:15,27.8,29.8,49.0,38.0,37.0,38.0,49.0,27.0,3.3,1.9,2.9,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:21:18,27.8,29.8,51.0,50.0,40.0,40.0,51.0,44.5,73.8,26.4,1.0,76.7,39.2,27.6,0.0,4.0
2022-02-24_01:21:20,27.8,29.8,49.0,39.0,46.0,40.0,49.0,51.1,84.7,16.6,3.8,99.5,42.4,31.1,0.0,4.0
2022-02-24_01:21:22,27.8,29.8,47.0,42.0,47.0,40.0,40.0,44.0,2.9,98.6,1.4,70.7,38.8,27.2,0.0,4.0
2022-02-24_01:21:24,27.8,29.8,48.0,38.0,48.0,38.0,40.0,26.1,1.9,100.0,2.4,0.0,29.9,17.6,0.0,3.7
2022-02-24_01:21:26,27.8,29.8,48.0,39.0,48.0,38.0,40.0,25.8,2.4,100.0,0.5,1.0,29.8,17.5,0.0,3.7
2022-02-24_01:21:28,27.8,29.8,48.0,38.0,37.0,37.0,50.0,28.2,2.9,47.6,1.5,59.3,31.0,18.8,0.0,3.9
2022-02-24_01:21:30,27.8,29.8,49.0,38.0,39.0,37.0,49.0,26.4,0.5,2.9,2.4,100.0,29.8,17.7,0.0,3.7
2022-02-24_01:21:32,27.8,29.8,47.0,38.0,47.0,46.0,42.0,28.4,3.8,11.7,8.6,90.3,30.8,18.7,0.0,3.8
2022-02-24_01:21:34,27.8,29.8,46.0,38.0,44.0,45.0,42.0,26.3,0.5,2.4,100.0,1.9,29.7,17.5,0.0,3.7
2022-02-24_01:21:36,27.8,29.8,45.0,38.0,39.0,46.0,41.0,26.8,2.4,0.0,100.0,4.7,29.7,17.5,0.0,3.7
2022-02-24_01:21:38,27.8,29.8,47.0,38.0,39.0,48.0,41.0,28.5,5.6,7.2,100.0,2.4,31.1,18.8,0.0,3.9
2022-02-24_01:21:40,27.8,29.8,47.0,38.0,39.0,47.0,40.0,26.1,2.9,0.0,100.0,1.0,29.8,17.5,0.0,3.7
2022-02-24_01:21:43,27.8,29.8,46.0,39.0,38.0,46.0,40.0,26.6,1.9,1.9,100.0,1.9,30.4,18.0,0.0,3.8
2022-02-24_01:21:45,27.8,29.8,47.0,39.0,39.0,47.0,40.0,26.0,1.4,0.0,100.0,1.9,29.7,17.5,0.0,3.7
2022-02-24_01:21:47,27.8,29.8,46.0,37.0,39.0,46.0,41.0,26.1,1.4,1.4,100.0,1.5,29.7,17.5,0.0,3.7
2022-02-24_01:21:49,27.8,29.8,48.0,48.0,40.0,37.0,40.0,28.2,84.6,4.3,17.4,5.8,31.2,18.9,0.0,3.8
2022-02-24_01:21:51,27.8,29.8,49.0,49.0,40.0,36.0,41.0,25.9,100.0,1.0,1.9,1.0,30.1,17.7,0.0,3.7
2022-02-24_01:21:53,27.8,29.8,47.0,39.0,47.0,39.0,41.0,27.7,62.1,40.9,1.4,5.8,30.9,18.7,0.0,3.8
2022-02-24_01:21:55,27.8,29.8,47.0,39.0,47.0,38.0,42.0,26.2,1.0,100.0,1.0,2.9,29.9,17.6,0.0,3.7
2022-02-24_01:21:57,27.8,29.8,46.0,39.0,46.0,37.0,41.0,26.1,1.0,100.0,0.0,3.4,29.8,17.5,0.0,3.7
2022-02-24_01:21:59,27.8,29.8,48.0,40.0,47.0,37.0,40.0,28.4,1.9,100.0,3.4,8.2,31.0,18.8,0.0,3.8
2022-02-24_01:22:01,27.8,29.8,48.0,40.0,48.0,39.0,41.0,26.9,5.2,100.0,1.9,1.0,29.9,17.7,0.0,3.7
2022-02-24_01:22:03,27.8,29.8,51.0,38.0,40.0,50.0,51.0,38.4,27.1,53.9,27.5,45.7,35.9,24.0,0.0,4.0
2022-02-24_01:22:05,27.8,29.8,51.0,39.0,40.0,49.0,51.0,51.6,3.4,2.9,100.0,100.0,42.5,31.3,0.0,4.0
2022-02-24_01:22:08,27.8,29.8,51.0,39.0,41.0,49.0,51.0,51.4,2.9,1.9,99.5,99.5,42.4,31.2,0.0,4.0
2022-02-24_01:22:10,27.8,29.8,48.0,39.0,40.0,48.0,40.0,27.1,2.9,1.4,82.8,21.3,30.3,18.1,0.0,3.8
2022-02-24_01:22:12,27.8,29.8,46.0,37.0,41.0,46.0,40.0,26.1,1.4,1.4,100.0,0.5,29.9,17.6,0.0,3.7
2022-02-24_01:22:14,27.8,29.8,49.0,38.0,39.0,38.0,49.0,28.5,2.8,11.2,63.8,36.4,31.0,18.8,0.0,3.9
2022-02-24_01:22:16,27.8,29.8,49.0,38.0,38.0,38.0,49.0,26.7,4.7,1.4,1.9,100.0,29.7,17.5,0.0,3.7
2022-02-24_01:22:18,27.8,29.8,49.0,38.0,37.0,38.0,49.0,26.7,5.2,1.0,1.4,100.0,29.4,17.3,0.0,3.7
2022-02-24_01:22:20,27.8,29.8,49.0,37.0,37.0,39.0,49.0,26.6,1.9,1.4,1.9,100.0,30.2,17.9,0.0,3.8
2022-02-24_01:22:22,27.8,29.8,49.0,37.0,37.0,38.0,49.0,26.1,2.4,0.5,1.4,100.0,29.7,17.5,0.0,3.7
2022-02-24_01:22:24,27.8,29.8,48.0,48.0,39.0,38.0,39.0,28.0,47.1,1.9,8.6,55.2,30.9,18.6,0.0,3.8
2022-02-24_01:22:26,27.8,29.8,48.0,48.0,39.0,36.0,39.0,26.3,100.0,2.4,1.5,1.0,30.1,17.8,0.0,3.7
2022-02-24_01:22:28,27.8,29.8,48.0,38.0,39.0,37.0,48.0,26.1,30.3,1.4,1.9,70.5,29.7,17.5,0.0,3.7
2022-02-24_01:22:30,27.8,29.8,47.0,39.0,39.0,47.0,41.0,28.2,1.4,1.9,94.7,14.0,30.8,18.6,0.0,3.8
2022-02-24_01:22:33,27.8,29.8,47.0,38.0,39.0,47.0,40.0,26.1,1.0,1.9,100.0,1.9,29.8,17.5,0.0,3.7
2022-02-24_01:22:35,27.8,29.8,45.0,38.0,41.0,45.0,40.0,27.9,1.4,1.9,100.0,6.8,30.9,18.7,0.0,3.8
2022-02-24_01:22:37,27.8,29.8,47.0,38.0,40.0,47.0,41.0,26.2,1.0,1.4,100.0,2.4,29.8,17.5,0.0,3.7
2022-02-24_01:22:39,27.8,29.8,47.0,38.0,41.0,47.0,41.0,28.3,7.7,2.4,100.0,2.9,31.0,18.7,0.0,3.8
2022-02-24_01:22:41,27.8,29.8,47.0,38.0,47.0,38.0,39.0,26.3,1.4,22.1,79.8,1.9,29.7,17.5,0.0,3.7
2022-02-24_01:22:43,27.8,29.8,48.0,38.0,48.0,38.0,39.0,26.8,5.1,100.0,1.0,1.9,29.8,17.5,0.0,3.7
2022-02-24_01:22:45,27.8,29.8,49.0,37.0,37.0,38.0,49.0,28.7,5.2,26.1,8.6,75.1,30.7,18.6,0.0,3.8
2022-02-24_01:22:47,27.8,29.8,47.0,38.0,37.0,38.0,48.0,26.3,2.9,1.4,1.0,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:22:49,27.8,29.8,47.0,39.0,45.0,38.0,47.0,31.3,1.9,29.5,1.9,91.3,32.6,20.5,0.0,3.9
2022-02-24_01:22:51,27.8,29.8,49.0,39.0,48.0,41.0,49.0,51.6,3.9,99.5,2.4,99.5,42.4,31.2,0.0,4.0
2022-02-24_01:22:53,27.8,29.8,50.0,39.0,49.0,41.0,49.0,51.6,2.9,100.0,5.3,100.0,42.5,31.3,0.0,4.0
2022-02-24_01:22:55,27.8,29.8,48.0,38.0,37.0,39.0,49.0,30.8,1.9,18.7,2.4,99.5,32.0,20.0,0.0,3.9
2022-02-24_01:22:58,27.8,29.8,49.0,38.0,38.0,38.0,49.0,26.0,2.4,0.5,0.5,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:23:00,27.8,29.8,43.0,43.0,40.0,39.0,42.0,26.9,6.7,5.3,2.4,92.3,30.0,17.8,0.0,3.9
2022-02-24_01:23:02,27.8,29.8,48.0,48.0,39.0,37.0,40.0,27.6,100.0,2.4,5.3,2.4,30.8,18.5,0.0,3.7
2022-02-24_01:23:04,27.8,29.8,47.0,47.0,41.0,36.0,40.0,26.2,100.0,1.9,2.4,0.0,30.2,17.8,0.0,3.7
2022-02-24_01:23:06,27.8,29.8,46.0,38.0,46.0,39.0,40.0,28.9,40.0,66.3,0.5,8.6,31.2,18.9,0.0,3.8
2022-02-24_01:23:08,27.8,29.8,46.0,39.0,47.0,38.0,41.0,26.9,1.4,100.0,1.9,5.6,29.8,17.5,0.0,3.7
2022-02-24_01:23:10,27.8,29.8,47.0,38.0,47.0,39.0,40.0,28.2,4.7,100.0,2.4,5.8,31.0,18.7,0.0,3.8
2022-02-24_01:23:12,27.8,29.8,47.0,38.0,47.0,38.0,40.0,26.1,0.5,100.0,2.4,1.0,29.9,17.6,0.0,3.7
2022-02-24_01:23:14,27.8,29.8,47.0,39.0,47.0,38.0,39.0,26.4,2.4,100.0,2.4,0.5,30.0,17.7,0.0,3.8
2022-02-24_01:23:16,27.8,29.8,48.0,40.0,48.0,40.0,40.0,28.0,2.4,100.0,2.4,7.2,30.9,18.6,0.0,3.8
2022-02-24_01:23:18,27.8,29.8,48.0,39.0,48.0,40.0,40.0,25.8,1.0,100.0,1.5,0.0,29.8,17.6,0.0,3.7
2022-02-24_01:23:20,27.8,29.8,46.0,46.0,39.0,36.0,39.0,27.8,21.3,77.0,2.4,9.7,30.9,18.6,0.0,3.8
2022-02-24_01:23:23,27.8,29.8,48.0,48.0,40.0,35.0,40.0,26.0,100.0,1.4,1.5,1.4,30.1,17.7,0.0,3.7
2022-02-24_01:23:25,27.8,29.8,48.0,48.0,40.0,36.0,40.0,26.0,100.0,1.4,0.5,1.5,30.0,17.7,0.0,3.7
2022-02-24_01:23:27,27.8,29.8,46.0,37.0,39.0,46.0,39.0,27.8,21.2,7.2,80.3,2.9,30.7,18.5,0.0,3.8
2022-02-24_01:23:29,27.8,29.8,47.0,37.0,39.0,47.0,42.0,26.1,0.0,1.9,100.0,1.5,29.7,17.4,0.0,3.7
2022-02-24_01:23:31,27.8,29.8,49.0,49.0,39.0,37.0,40.0,28.6,21.8,1.4,87.4,4.3,30.9,18.8,0.0,3.8
2022-02-24_01:23:33,27.8,29.8,47.0,47.0,39.0,36.0,40.0,26.8,100.0,3.3,2.8,1.4,30.1,17.7,0.0,3.7
2022-02-24_01:23:35,27.8,29.8,49.0,49.0,40.0,36.0,40.0,26.6,100.0,1.4,3.3,1.9,30.1,17.8,0.0,3.7
2022-02-24_01:23:37,27.8,29.8,50.0,40.0,47.0,41.0,50.0,45.9,22.0,80.3,3.4,78.0,39.9,28.4,0.0,4.0
2022-02-24_01:23:39,27.8,29.8,50.0,41.0,47.0,41.0,50.0,51.4,1.5,100.0,4.3,100.0,42.6,31.3,0.0,4.0
2022-02-24_01:23:41,27.8,29.8,49.0,39.0,38.0,38.0,50.0,39.5,1.9,52.2,4.3,99.5,36.6,24.8,0.0,4.0
2022-02-24_01:23:43,27.8,29.8,50.0,37.0,37.0,38.0,50.0,26.4,2.4,0.5,2.9,100.0,29.7,17.5,0.0,3.7
2022-02-24_01:23:45,27.8,29.8,49.0,38.0,37.0,38.0,49.0,26.6,3.8,2.4,0.5,100.0,29.5,17.4,0.0,3.7
2022-02-24_01:23:48,27.8,29.8,47.0,39.0,47.0,37.0,40.0,28.5,3.4,56.0,8.1,47.1,31.0,18.8,0.0,3.9
2022-02-24_01:23:50,27.8,29.8,47.0,39.0,46.0,39.0,39.0,26.2,1.4,100.0,1.9,0.5,30.0,17.7,0.0,3.7
2022-02-24_01:23:52,27.8,29.8,46.0,43.0,41.0,46.0,39.0,28.3,7.7,87.5,16.2,1.9,31.0,18.8,0.0,3.8
2022-02-24_01:23:54,27.8,29.8,47.0,39.0,39.0,47.0,40.0,26.0,1.0,0.5,100.0,1.9,29.8,17.6,0.0,3.7
2022-02-24_01:23:56,27.8,29.8,47.0,39.0,39.0,47.0,40.0,26.7,3.8,1.0,100.0,2.4,29.9,17.6,0.0,3.7
2022-02-24_01:23:58,27.8,29.8,48.0,38.0,39.0,48.0,40.0,28.7,9.0,1.4,100.0,6.0,31.0,18.7,0.0,3.9
2022-02-24_01:24:00,27.8,29.8,45.0,39.0,40.0,45.0,41.0,26.0,1.0,0.5,100.0,1.9,29.7,17.4,0.0,3.7
2022-02-24_01:24:02,27.8,29.8,47.0,40.0,47.0,39.0,40.0,27.7,1.0,21.3,85.6,2.4,30.7,18.5,0.0,3.8
2022-02-24_01:24:04,27.8,29.8,49.0,39.0,49.0,39.0,40.0,26.2,1.0,100.0,1.4,1.9,29.9,17.6,0.0,3.7
2022-02-24_01:24:06,27.8,29.8,49.0,38.0,37.0,38.0,49.0,26.3,1.4,69.2,1.9,33.2,29.8,17.5,0.0,3.7
2022-02-24_01:24:08,27.8,29.8,46.0,38.0,38.0,46.0,40.0,28.0,3.4,1.0,82.7,24.2,30.8,18.7,0.0,3.8
2022-02-24_01:24:10,27.8,29.8,47.0,38.0,38.0,47.0,40.0,26.3,2.9,1.0,100.0,1.4,29.7,17.5,0.0,3.7
2022-02-24_01:24:13,27.8,29.8,49.0,49.0,40.0,37.0,40.0,28.2,29.0,2.4,74.0,7.2,31.1,18.8,0.0,3.8
2022-02-24_01:24:15,27.8,29.8,47.0,47.0,40.0,36.0,45.0,26.1,100.0,1.0,1.9,1.5,29.9,17.6,0.0,3.7
2022-02-24_01:24:17,27.8,29.8,50.0,50.0,40.0,36.0,40.0,26.3,100.0,1.0,1.4,2.4,30.1,17.8,0.0,3.7
2022-02-24_01:24:19,27.8,29.8,47.0,39.0,47.0,38.0,41.0,27.7,21.8,79.7,1.4,7.3,31.0,18.7,0.0,3.8
2022-02-24_01:24:21,27.8,29.8,47.0,39.0,49.0,39.0,40.0,26.8,1.4,100.0,3.9,1.9,30.3,18.0,0.0,3.8
2022-02-24_01:24:23,27.8,29.8,49.0,39.0,40.0,49.0,50.0,36.0,29.3,63.0,13.0,38.3,34.7,22.7,0.0,3.9
2022-02-24_01:24:25,27.8,29.8,51.0,39.0,41.0,50.0,50.0,51.8,4.3,4.3,100.0,99.5,42.6,31.3,0.0,4.0
2022-02-24_01:24:27,27.8,29.8,51.0,39.0,40.0,50.0,49.0,51.3,3.4,3.4,99.0,99.0,42.5,31.2,0.0,4.1
2022-02-24_01:24:29,27.8,29.8,48.0,39.0,39.0,48.0,41.0,26.2,1.5,1.9,78.4,22.7,29.9,17.7,0.0,3.8
2022-02-24_01:24:31,27.8,29.8,48.0,38.0,39.0,47.0,40.0,26.2,1.9,1.5,100.0,1.4,29.7,17.5,0.0,3.7
2022-02-24_01:24:33,27.8,29.8,49.0,49.0,40.0,36.0,41.0,28.2,23.9,2.4,84.1,2.0,30.9,18.7,0.0,3.8
2022-02-24_01:24:35,27.8,29.8,48.0,48.0,40.0,36.0,39.0,26.2,100.0,1.9,1.4,2.4,30.0,17.7,0.0,3.7
2022-02-24_01:24:38,27.8,29.8,50.0,50.0,40.0,37.0,40.0,26.6,100.0,2.9,1.0,2.4,30.1,17.8,0.0,3.7
2022-02-24_01:24:40,27.8,29.8,46.0,38.0,39.0,46.0,40.0,28.0,23.3,2.9,78.4,6.3,31.0,18.7,0.0,3.8
2022-02-24_01:24:42,27.8,29.8,47.0,38.0,39.0,47.0,42.0,26.3,0.0,1.5,100.0,3.4,29.9,17.7,0.0,3.7
2022-02-24_01:24:44,27.8,29.8,46.0,39.0,38.0,46.0,42.0,27.9,1.4,7.7,100.0,2.4,30.8,18.6,0.0,3.8
2022-02-24_01:24:46,27.8,29.8,46.0,39.0,39.0,46.0,41.0,26.2,1.4,1.0,100.0,2.9,29.7,17.5,0.0,3.7
2022-02-24_01:24:48,27.8,29.8,46.0,38.0,39.0,46.0,40.0,26.9,3.3,0.5,100.0,3.8,29.8,17.5,0.0,3.7
2022-02-24_01:24:50,27.8,29.8,49.0,38.0,37.0,39.0,49.0,28.8,1.9,10.5,14.2,88.6,30.7,18.5,0.0,3.8
2022-02-24_01:24:52,27.8,29.8,50.0,38.0,38.0,37.0,50.0,26.3,2.9,1.0,1.4,100.0,29.7,17.5,0.0,3.7
2022-02-24_01:24:54,27.8,29.8,48.0,48.0,40.0,37.0,40.0,28.1,52.9,1.4,2.4,54.8,30.9,18.7,0.0,3.8
2022-02-24_01:24:56,27.8,29.8,49.0,49.0,38.0,36.0,39.0,26.2,100.0,1.9,1.9,0.5,30.1,17.7,0.0,3.7
2022-02-24_01:24:58,27.8,29.8,49.0,49.0,40.0,37.0,41.0,27.9,100.0,1.0,1.9,8.7,31.2,18.8,0.0,3.8
2022-02-24_01:25:01,27.8,29.8,48.0,48.0,40.0,36.0,40.0,26.2,100.0,0.5,2.4,1.0,30.0,17.7,0.0,3.7
2022-02-24_01:25:03,27.8,29.8,47.0,47.0,40.0,36.0,41.0,26.1,100.0,1.9,1.0,1.9,29.9,17.6,0.0,3.7
2022-02-24_01:25:05,27.8,29.8,47.0,37.0,40.0,46.0,42.0,28.2,35.4,1.4,67.3,8.7,30.9,18.7,0.0,3.8
2022-02-24_01:25:07,27.8,29.8,47.0,37.0,38.0,47.0,42.0,25.9,0.5,1.4,100.0,1.4,29.8,17.5,0.0,3.7
2022-02-24_01:25:09,27.8,29.8,49.0,38.0,40.0,47.0,50.0,31.5,0.0,1.4,100.0,23.9,32.6,20.5,0.0,3.8
2022-02-24_01:25:11,27.8,29.8,53.0,39.0,39.0,48.0,52.0,51.3,3.4,2.9,99.5,99.0,42.3,31.0,0.0,4.0
2022-02-24_01:25:13,27.8,29.8,51.0,40.0,40.0,49.0,51.0,51.3,2.9,4.3,99.5,98.6,42.4,31.1,0.0,4.0
2022-02-24_01:25:15,27.8,29.8,48.0,48.0,40.0,38.0,41.0,36.8,59.3,5.3,39.5,42.8,35.1,23.1,0.0,4.0
2022-02-24_01:25:17,27.8,29.8,47.0,47.0,40.0,36.0,39.0,26.6,100.0,1.4,3.3,1.0,30.0,17.7,0.0,3.7
2022-02-24_01:25:19,27.8,29.8,47.0,47.0,39.0,46.0,41.0,27.7,92.3,1.4,11.1,5.8,31.1,18.7,0.0,3.9
2022-02-24_01:25:21,27.8,29.8,46.0,38.0,38.0,46.0,41.0,26.7,2.4,2.4,100.0,1.9,29.9,17.6,0.0,3.7
2022-02-24_01:25:23,27.8,29.8,46.0,38.0,39.0,46.0,41.0,26.3,0.5,1.9,100.0,1.9,29.8,17.5,0.0,3.7
2022-02-24_01:25:26,27.8,29.8,46.0,39.0,46.0,39.0,41.0,28.0,1.4,69.9,36.7,3.8,31.0,18.8,0.0,3.8
2022-02-24_01:25:28,27.8,29.8,46.0,39.0,46.0,39.0,41.0,26.3,1.0,100.0,1.4,3.3,29.8,17.6,0.0,3.7
